PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
DRAGON MART PHARMACY (AL SHAFAR GROUP OF PHARMACIES),DXB,PHARMACY,AWEER,DRAGON MART MAIN ENTRANCE,04-3687450,,
ASTER PHARMACY 6 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,SILICON OASIS,"DUBAI SILICON GATE 1 - BUILDING, FIRST FLOOR, F-S-101A, GATE 1, SILICON OASIS, OPPOSITE CHOITHRAM & BASKIN ROBINS",04-3262600,,
ASTER MEDICOM-5 (EMIRATES CO-OP. PHARMACY),DXB,PHARMACY,QUSAIS,"EMIRATES COOPERATIVE SOCIETY, AL TWAR, DUBAI",04-2649929,,
JABAL ALI GARDENS PHARMACY (BR OF AL SHAFAR PHARMACY GROUP LLC),DXB,PHARMACY,IBN BATUTA MALL,"ENOC STATION, BEHIND IBN BATUTA MALL",04-8820808,,
HIGHWAY PHARMACY (AL SHAFAR GROUP OF PHARMACIES),DXB,PHARMACY,DUBAI,"ENOC STATION, OPP. WASEL HOSPITAL",04-3375552,,
ASTER PHARMACY 152(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,JAFZA,"FOOD COURT 3,COMMERCIAL CENTER, JEBEL ALI FREE ZONE SOUTH, NEAR ACCESS CLINIC JAFZA",04-8809102,,
ASTER PHARMACY 3 (BR OF ASTER PHARMACY L.L.C),DXB,PHARMACY,DUBAI,"G32 GROUND FLOOR, DUBAI OUTLET MALL,",04-4437250,,
UMM HURAIR PHARMACY (AL SHAFAR GROUP OF PHARMACIES),DXB,PHARMACY,AL MANARA,"G5&G6 - J3 MALL, AL MANARA, DUBAI",04-3383766,,
ASTER PHARMACY 134 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,AL BARSHA,"GOLDEN SANDS BUILDING, BARSHA 1ST, AL BARSHA, NEAR TO LULU",04-3271483,,
ASTER PHARMACY 130 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,SHEIKH ZAYED ROAD,"GROUND FLOOR , DUJA TOWER,TRADE CENTER FIRST, NEXT TO SHERATON GRAND HOTEL, SHEIK ZAYED ROAD",04-3866768,,
ASTER MEDICOM(AL PHARABI),DXB,PHARMACY,GOLD SOUQ,"GROUND FLOOR, AL HAYAM HOTEL, GOLD SOUQ, DUBAI",04-2264844,,
ASTER TECOM PHARMACY,DXB,PHARMACY,TECOM,"GROUND FLOOR, ICON TOWER, BEHIND BYBLOS HOTEL, BARSHA HEIGHT, TECOM",04 4534840,,
PANACEA PHARMACY REEF,DXB,PHARMACY,DEIRA,"GROUND FLOOR, REEF MALL,SALAH AL DIN ROAD, DEIRA, NEAR TO ANSAR GALLERY",04-2239805,,
ASTER PHARMACY 138 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,AL KARAMA,"GROUND FLOOR, AL JABAR BUILDING, NEAR SUNRISE SUPERMARKET, AL KARAMA, DUBAI",04-3377329,,
ASTER PHARMACY 129 (BR. OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,SATWA,"GROUND FLOOR,MARJANA PLAZA BUILDING, AL BADA, SATWA",04-3590530,,
ASTER PHARMACY 124 (BR. ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,MARINA,"GROUND FLOOR,SUKOON TOWER, MARINA, DUBAI",04-5546282,,
ASTER PHARMACY 126 (BR. OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,JUMEIRAH,"JUMERIAH, UMSUQUIM 1, NEAR MEDCARE CLINIC",04-3952213,,
ASTER PHARMACY 1 (BR.ASTER PHARMACY),DXB,PHARMACY,BUR DUBAI,"KALID BIN WALEED ROAD, BURDUBAI",04-3863800,,
ASTER AL RAHA (AL RAHA PHARMACY),DXB,PHARMACY,KHALID BIN WALEED ROAD,KHALID BIN WALEED RD - BUR DUBAI,04-3523383,,
ASTER YACOUB PHARMACY,DXB,PHARMACY,BUR DUBAI,"KHALID BIN WALEED ROAD, NEAR TO ADCB BANK, BANK STREET,BUR DUBAI",04-3523332,,
ASTER AL MUSALLA PHARMACY,DXB,PHARMACY,UMM SEQUM,"KHARBASH BUILDING,JUMERIAH ROAD,UMM SUQEM 1",04-3284548,,
ASTER ALSHAFAR PHARMACY (BR OF ASTER AL SHAFAR PHARMACIES GROUP L.L.C) (FORMERLY LAMCY PHARMACY),DXB,PHARMACY,KARAMA,"LAMCY PLAZA, 1ST FLOOR",04-3352727,,
ASTER MEDICOM PHARMACY-14 (MADINA MALL PHARMACY),DXB,PHARMACY,QUSAIS,"MADINA MALL, AL QUSAIS",04-2558733,,
PANACEA PHARMACY MADINAT (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,JUMEIRAH,"MADINAT JUMERIAH SOUK,SHOP NO.90, UMM SUQEUM, JUMERIAH BEACH ROAD, NEAR TO BURJ AL ARAB HOTEL",04-3686123,,
ASTER PHARMACY110 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,KARAMA,"MANDARIN BUILDING, GROUND FLOOR, STREET 13A, OUD MEHTHA, NEAR LAMCY PLAZA",04-3963158,,
ASTER MEDICOM-6(MAZAYA PHARMACY),DXB,PHARMACY,DUBAI,"MAZAYA CENTRE,SH ZAYED ROAD, DUBAI",04-3435522,,
ASTER MEDICOM-2 (AL WASL PHARMACY),DXB,PHARMACY,JUMEIRAH,"MERCATO CENTRE, JUMEIRA BEACH ROAD, DUBAI",04-3448333,,
ASTER PHARMACY 116 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,MIRDIFF,"MIRDIF COMMERCIAL COMPLEX, SHOP NO. 1 &2, MIRDIF, WESTZONE SUPER MARKET",04-2884190,,
ASTER PHARMACY 113 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,MIRDIFF,"MIRDIF MALL, UPTOWN MIRDIF,NEAR TO MEDCARE CLINIC, MIRDIF",04-2839542,,
ASTER PHARMACY 109 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,MIRDIFF,"MIRDIFF BUILDING, NEAR TO DUBAI GEANT SUPERMARKET, GHUROOB COMMUNITY, MIRDIFF",04-4582727,,
ASTER BETA (BETA PHARMACY),DXB,PHARMACY,MIRDIFF,MIRDIFF CITY CENTRE,04-2840678,,
ASTER PHARMACY 112 (BR OF ASTER PHARMACIES GRP),DXB,PHARMACY,BUR DUBAI,"MOHAMED KHLIFA AL KHALAFI BUILDING, GROUND FLOOR,ROLLA STREET, AL RAFFA, BURDUBAI",04-3252920,,
ASTER PHARMACY 111 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,MUHAISNAH,"MUHAISINAH PLAZA BUILDING, SHOP NO.6,MUHAISANAH 4,LULU VILLAGE, NEAR THE INDIAN ACADEMY, BEHIND MADINA MALL",04-2593195,,
ASTER UNION PHARMACY,DXB,PHARMACY,BUR DUBAI,NEAR AL RAFA POLY CLINIC - BUR DUBAI,04-3935619,,
ASTER IBN AL AZWAR PHARMACY,DXB,PHARMACY,AL AWEER,NEAR EPPCO - AL AWEER,04-3331504,,
ASTER RASHID PHARMACY,DXB,PHARMACY,DEIRA,"NEAR GUEST LINE HOTEL ,RIGGA ROAD DEIRA",04 2211739,,
AL QOUZ PHARMACY,DXB,PHARMACY,AL QUOZ,NEAR KHALIFA SUPER MARKET - AL QOUZ,04-3384401,,
ASTER AL WARQA PHARMACY,DXB,PHARMACY,WARQA,NEAR MASS SUPER MARKET - WARQA,04-2801691,,
ASTER NEW AL QOUZ(NEW AL QUOZ PHARMACY),DXB,PHARMACY,AL QUOZ,NEAR NEW GRAND MALL - AL QOUZ,04-3385854,,
CENTRAL MARKET PHARMACY,DXB,PHARMACY,QUSAIS,"NEAR TO DAFZA METRO STATION, AL QUSAIS,DUBAI",04-2613451,,
ASTER AL SHIFA PHARMACY,DXB,PHARMACY,KARAMA,NEAR UNION MEDICAL CENTRE - KARAMA,04-3969469,,
ASTER MEDSAVE (MEDSAVE PHARMACY),DXB,PHARMACY,MIRDIFF,"NEAR UNION NATIONAL BANK, MIRDIFF",04-2847600,,
ASTER MEDICOM-10 (AL SABA PHARMACY),DXB,PHARMACY,MIRDIFF,"NEAR UP TOWN MALL, MIRDIF, DUBAI",04-2885995,,
ASTER JEBEL ALI PHARMACY,DXB,PHARMACY,JEBEL ALI,"NESTO HYPERMARKET, SHOP NO 5, JEBELALI",04 8840237,,
ASTER PHARMACY 118 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,ALNAHDA,"OBS BUILDING,GROUND FLOOR, SHOP NO.2, NEAR TO NMC HOSPITAL, AMMAN ROAD,AL NAHDA",04-2393397,,
ASTER MEDICOM-9 (AL QEMMA PHARMACY),DXB,PHARMACY,QUSAIS,"OPP. AL QUSAIS POLICE STATION, AL QUSAIS, DUBAI",04-2640818,,
ASTER MEDICOM-11 (NEW FLAME PHARMACY),DXB,PHARMACY,QUSAIS,"OPP. AL TOWAR CENTRE, AL QUSAIS, DUBAI",04-2611551,,
ASTER AL JUMA PHARMACY,DXB,PHARMACY,KARAMA,OPP. TO LULU CENTRE - KARAMA,04-3348981,,
ASTER IQRA PHARMACY,DXB,PHARMACY,DEIRA,"OPP: AL FUTHAIM MASJID, DEIRA",04 2289164,,
ASTER MEDICOM-13(HOME PHARMACY),DXB,PHARMACY,BUR DUBAI,"OPPOSTIE :- KARAMA CENTRE, KARAMA, DUBAI",04-3977739,,
ASTER JBR PHARMACY,DXB,PHARMACY,JUMEIRAH,"P42, PLAZA LEVEL,SADAF4,THE WALK, JBR",04-4471127,,
ASTER PHARMACY 205 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,JUMEIRAH,"PVE-G-02, PALM VIEWS EAST BUILDING, PALM JUMEIRA",04-4221521,,
ASTER PHARMACY 157(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,SAFA,"R-531-A, DAR AL WASL BUILDING, AL WASL ROAD, NEAR SAFA",04-3867820,,
ASTER DIP PHARMACY,DXB,PHARMACY,DIP,"RAMLA HYPERMARKET, DUBAI INVESTMENT PARK",04-8800996,,
ASTER PHARMACY 137 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,INTERNATIONAL CITY,"RETAIL SHOP 6, THE PAVILION MALL, OPP. UNION CO OP, FRANCE CLUSTER, INTERNATIONAL CITY",04-4224515,,
ASTER PHARMACY 127 ( BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,MARINA,"ROYAL OCEANIC-1, S-01,PLOT NO:218, MARSA DUBAI, NEAR LE MERIDIEN, DUBAI MARINA",04-5547096,,
ASTER PHARMACY 98,DXB,PHARMACY,MUHAISNAH,"SAMEYA KHALIFA MOHAMED AL FUQAEI BUILDING, SHOP NO.8, 24TH STREET. MUHAISINA 2ND, SONAPUR",04-2521711,,
ASTER PHARMACY 149(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,BUR DUBAI,"SHOP 2 & 3, AL WASL BUILDING, BEHIND LULU HYPERMARKET, KARAMA, BURDUBAI",04-3426145,,
ASTER PHARMACY 102 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,QUSAIS,"SHOP 2, SAEED HAMAD MUSLEH JAMHOUR AL AHBABI BUILDING, AL QUSAIS SECOND, AL QUSAIS",04-2610833,,
ASTER PHARMACY 146(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,BUR DUBAI,"SHOP 32, SOUK AL KABEER BUILDING, NEAR TO GHUBAIBA BUS STAION, OPP.ETISALAT-SHINDAGHA, NEXT TO ACCESS CLINIC , BURDUBAI",04-3271059,,
ASTER PHARMACY 144 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,HOR AL ANZ,"SHOP 5 & 6, AL MAALIK BUIDING, AL SHAB, NEAR TO TALAL SUPER MARKET, HOR AL ANZ",04-2212250,,
ASTER PHARMACY 5,DXB,PHARMACY,INTERNATIONAL CITY,"SHOP NO 02, CBD 29, AL WARSAN 1ST, INTERNATIONAL CITY",04-4473169,,
ASTER PHARMACY 135 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,INTERNATIONAL CITY,"SHOP NO 04, RUSHIA V 19,INTERNATIONAL CITY",04-4511674,,
ASTER PHARMACY 114 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,AL BARSHA,"SHOP NO 12 & 13,ASWAQ MALL, AL BARSHA SOUTH 1, AL BARSHA",04-3851455,,
ASTER PHARMACY 131(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,AL BARSHA,"SHOP NO 17, TRIO BUILDING, AL BARSHA FIRST, AL BARSHA DUBAI",04-3475733,,
ASTER AL HAYAT PHARMACY(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,BUR DUBAI,"SHOP NO 3,EASA SALEH AL GURG BUILDING,NEAR TO AL ADIL SUPER MARKET, ROLLA STREET,BURDUBAI",04-3552633,,
ASTER PHARMACY 142 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,QUSAIS,"SHOP NO 4 , AL FATTAN BUILDING ,PLOT NO 233-129, BEHIND SNOW WHITE, AL QUSAIS",04-2205966,,
ASTER PHARMACY 148(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,KARAMA,"SHOP NO 5, JAMAL OMAR BIN HYDER BUILDING, 4B STREET, SHEIKH KHALIFA BIN ZAYED ROAD, KARAMA",04-3404005,,
ASTER PHARMACY 136 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,AL QUOZ,"SHOP NO FFA01, AL KHAIL MALL, LATIFAT BIN HAMDAN STREET, INDUSTRIAL AREA 4, ALQOUSE",04-3806940,,
ASTER PHARMACY 141 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,DUBAI,"SHOP NO SC 021, GROUND FLOOR, DUBAI FESTIVAL CITY MALL",04-2365418,,
ASTER PHARMACY 117 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,BUR DUBAI,"SHOP NO. 12, BAIT AL-WALEED, AL-SOUQ AL-KABEER, MANKHOOL,BUR DUBAI, UAE",04-3252882,,
NEW ASTER PHARMACY JLT,DXB,PHARMACY,JLT,"SHOP NO. G011-B, RED DIAMOND BUILDING JLT",04-3697728,,
ASTER DCC PHARMACY LLC,DXB,PHARMACY,DUBAI,"SHOP NO. M-020, 1ST FLOOR, DEIRA CITY CENTER, DEIRA, OPPOSITE CARREFOUR HYPERMARKET, DUBAI, UAE",04-2210732,,
ASTER PHARMACY 119 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,JUMEIRAH,"SHOP NO.7,MEADOWS, EMIRATES HILLS 3,ENOC 1086",04-5546797,,
ASTER PHARMACY 145(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,KARAMA,"SHOP NO: 1, AL WALEED BUILDING. OPP. UNION MEDICAL CENTRE, IRANIAN SCHOOL ROAD, KARAMA",04-3547745,,
ASTER PHARMACY 150 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,DUBAI,"SHOP NO: 6, PINNACLE TOWER, MARINA, MARSA, DUBAI",04-3794306,,
ASTER PHARMACY 123,DXB,PHARMACY,DEIRA,"SHOP NO3, AL GHURAIR REAL ESTATE BUILDING, AL MUTEENA STREET, DEIRA, NEAR DUBAI PALM HOTEL",04-2731282,,
ASTER PHARMACY 201 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,DUBAI,"SHOP NO3, AL MANAL TOWER, NEXT TO CROWN PLAZA HOTEL, SHEIKH ZAYED ROAD",04-3209481,,
SARA PHARMACY (AL SHAFAR GROUP OF PHARMACIES),DXB,PHARMACY,KARAMA,"SPINNEYS, KARAMA",04-3593330,,
AL FARDOOS PHARMACY,DXB,PHARMACY,INTERNATIONAL CITY,"SUPREME RESIDENCY, INTERNATIONAL CITY",04-4410590,,
ASTER PHARMACY 143(BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,MOTOR CITY,"THE RIBBON BUILDING 2, AL HEBIAH FIRST , PLOT 94- 0, MOTOR CITY",04-4430474,,
ASTER MEDICOM-4(TOWN PHARMACY),DXB,PHARMACY,JUMEIRAH,"TOWN CENTRE, JUMEIRA BEACH ROAD, DUBAI",04-3440077,,
ASTER MEDICOM-1 (AL JAMEYA PHARMACY),DXB,PHARMACY,AL TWAR 1,"UNION COOPERATIVE SOCIETY, AL TWAR 1, DUBAI",04-2633677,,
AWEER SOCIETY PHARMACY (AL SHAFAR GROUP OF PHARMACIES),DXB,PHARMACY,AWEER,"UNION COP, NEAR FRUIT & VEG MARKET",04-3201900,,
UPTOWN PHARMACY (AL SHAFAR GROUP OF PHARMACIES),DXB,PHARMACY,AL MANARA,"J3 MALL, 1ST FLOOR, AL WASL ROAD, AL MANARA, DUBAI, UAE",04-3392762,,
DORRA PHARMACY (AL SHAFAR GROUP OF PHARMACIES),DXB,PHARMACY,JUMEIRAH,"VILLA 351, BEACH PARK,NEAR MEDCARE CHILD CLINIC, JUMEIRA",04-3478481,,
ASTER MEDSHOP GARDENS (MEDSHOP GARDENS PHARMACY),DXB,PHARMACY,GARDENS,"ZEN CLUSTER, DISCOVERY GARDENS",04-4329596,,
ASTER PHARMACY 155 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,AL RIGGA,"GROUND FLOOR, BUSINESS CENTRE, IBIS HOTEL, AL RIGGA, DEIRA, DUBAI",04-2280204,,
ASTER PHARMACY 156 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,DUBAI,"SHOP NO. 6, SAPPHIRE MALL, DUBAI INDUSTRIAL CITY, NEAR TO AL MAKTOUM INTERNATIONAL AIRPORT, DUBAI",N/A,,
NICE LIFE PHARMACY (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,JUMEIRAH,"GROUND FLOOR, SHOP NO: AG 12, AL HUDAIBA AWARDS BUILDING, BLOCK A, 2ND DECEMBER INTERCHANGE, JUMEIRA",04-3092900,,
ASTER MEDICAL CENTER PHARMACY AL MUHAISNA BR OF DM HEALTHCARE LLC,DXB,PHARMACY,MUHAISNAH,"SHOP NO1, ZARAA RESIDENCE 1, MUHAISNAH 4, LULU VILLAGE, BEHIND ST.MARY'S CATHOLIC HIGH SCHOOL, DUBAI",04-5479070,,
ASTER PHARMACIES GROUP BRANCH EXPO 2020,DXB,PHARMACY,EXPO CENTRE,"GF1, SUSTAINABILITY PAVILION, EXPO 2020",04-5477218,,
ASTER HOSPITAL PHARMACY SONAPUR,DXB,PHARMACY,MUHAISNAH,"ALGERIA STREET, MUHAISNAH, SONAPUR",04-4400500,,
ASTER PHARMACY 165 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,DUBAI HILLS,"SWAY RESIDENCES, SHOP NO:RETAIL-3,HADAEQ SHEIKH MOHAMMED BIN RASHID, DUBAI HILLS",04-7187190,,
ASTER PHARMACY 162 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,JUMEIRAH VILLAGE CIRCLE,"SHOP NO:6, MASJID BUILDING, DISTRICT 10, JUMEIRAH VILLAGE CIRCLE, NEXT TO SALEH MOHAMMED BIN LAHEJ MASJID",04-4580678,,
ASTER PHARMACY 167 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,THE DUBAI MALL,"SHOP NO-041, SECOND FLOOR, METROLINK BAY, THE DUBAI MALL, SHEIKH MOHAMMED BIN RASHED BOULEVARD,DOWNTOWN, DUBAI",04-3341829,,
ASTER PHARMACY 170 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,AL MERKADH,"SHOP# 6,GROUND FLOOR, BUILDING 1, PHASE 2, SHOBHA HEARTLAND, AL MERKADH, GREENS, DUBAI",04-2588717,,
ASTER PHARMACY 173 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,AL SAFA,"SHOP 9, BUILDING NO: 2259186831, UNION COOPERATIVE SOCIETY, AL SAFA, JUMEIRAH THIRD, DUBAI, UAE",04-3325595,,
ASTER PHARMACY (DUBAL BRANCH),DXB,PHARMACY,DUBAL CLINIC,"DUBAI ALUMINIUM COMPANY, DUBAL, NEAR TO DUBAL CLINIC",04-8022684,,
ZABEEL PHARMACY LLC,DXB,PHARMACY,BUSSINESS BAY,"BLUE BAY TOWER, BUSINESS BAY",04-5897129,,
ASTER PHARMACY 160 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,JABAL ALI,"UNIT NO:M11, JABAL ALI SHOPPING CENTER, NEAR TO RAMLA MARKET, 86 STREET, DUBAI INVESTMENTS PARK 1, DIP",04-8847176,,
ASTER PHARMACY 164 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,DUBAI LAND,"SHOP NO.R-7B, TOWER-D, SKY COURTS , DUBAI AL AIN ROAD, DUBAI LAND, DUBAI",04-3208941,,
ASTER PHARMACY 161 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,RAS AL KHOR,"MN36500 86125, MARHABA MALL, SAMARI RESIDENCE, RAS AL KHOR ROAD, AWEER, DUBAI",04-3424262,,
ASTER PHARMACY 172 (BR OF ASTER PHARMACIES GROUP LLC),DXB,PHARMACY,ARJAN,"SHOP:12, AL SAYYAH RESIDENCE C, ARJAN DUBAILAND, AL BARSHA SOUTH 2, ARJAN, DUBAI, UAE",04-5786364,,
ASTER MEDICAL CENTRE ARABIAN RANCHES PHARMACY BR OF DM HEALTHCARE LLC,DXB,PHARMACY,ARABIAN RANCHES 2,"1ST FLOOR, EMAAR MALL, NEAR ASTER CLINIC, THE RANCHES SOUK, ARABIAN RANCHES 2, DUBAI",04-3092900,,
ASTER ROYAL CLINIC DOWNTOWN PHARAMCY BR OF DM HEALTHCARE LLC,DXB,PHARMACY,"DOWN TOWN, BURJ KHALIF","BD-RESI 1-RETAIL-G-ER6, RESIDENCES RETAIL, BURJ RESIDENCE PHASE I & II, DOWN TOWN, BURJ KHALIFA, DUBAI",04-3092900,,
CEDARS JEBEL ALI INTL HOSPITAL PHARMACY,DXB,PHARMACY,JEBEL ALI,"JEBAL ALI FREE ZONE,DUBAI,UAE",N/A,,
AL RAFA HOSPITAL PHARMACY,DXB,PHARMACY,MANKOOL,"MANKHOOL ROAD ,DUBAI,UAE",N/A,,
ASTER DAY SURGERY CENTRE PHARMACY - MANKHOOL,DXB,PHARMACY,MANKHOOL,"MOHAMMAD HUSSAIN ALIYATEEM BUILDING, NEAR ASTER HOSPITAL AL MANKHOOL, KUWAIT ROAD,DUBAI",04-3814987,,
ASTER HOSPITAL- AL QUSAIS-PHARMACY,DXB,PHARMACY,QUSAIS,"9 A STREET, AL QUSAIS INDUSTRIAL AREA 2, AL QUSAIS",04-4546001,,
ASHTREE PHARMACY LLC,DXB,PHARMACY,AL RAFFA,"SOUQ AL KABEER STREET, AL RAFFA, BUR DUBAI",04-3337633,,
FAJR AL MADINA PHARMACY L.L.C,DXB,PHARMACY,AL QUOZ,"FARNEK BULIDINBG , BEHIND AL KHAIL MALL , ALQUOZ-3 , DUBAI",N/A,,
FAJR AL MADINA PHARMACY L.L.C BRANCH,DXB,PHARMACY,JEBEL ALI,"CRYSTAL MALL , JABELALI-1 , DUBAI",N/A,,
AL SHIFA UROPI PHARMACY DWC-LLC,DXB,PHARMACY,DWC,UNIT NO R06 THE PULSE PODIUM MADINAT AL MATAR DUBAI SOUTH,054-4656269,,
AL RAWDA PHARMACY,DXB,PHARMACY,DEIRA,"AL SHAMSI BUILDING, CLOCK TOWER, DEIRA, DUBAI",04-2940786,,
AL RAWDA PHARMACY LLC BRANCH,DXB,PHARMACY,DIP 1,"BAYAN BUSINESS CENTRE, DUBAI INVESTMENT PARK-1, DUBAI, U.A.E",04-8800920,,
AL QUSAIS STAR PHARMACY(LLC) (BRANCH),DXB,PHARMACY,MUHAISNAH - 2,"28TH STREET, MUHAISNAH - 2, OPP. PATHAN RESTAURANT, NEAR GOLEN JUBILEE SUPERMARKET, DUBAI-UAE",04-5488684,,
NEW AL NEEM PHARMACY L.L.C ( AL NEEM GROUP),DXB,PHARMACY,AL QUOZ,"JIWIN STAFF ACCOMMODATION, AL QUOZ-2,POST BOX:294880",04-3282121,,
AL NEEM GREEN PHARMACY L.L.C(AL NEEM GROUP),DXB,PHARMACY,AL QUOZ,"SALMAN IBRAHIM BUILDING, AL QUOZ-4, POST BOX:294880, POST BOX:294880",04-3355557,,
AL NEEM GRAND PHARMACY L.L.C(AL NEEM GROUP),DXB,PHARMACY,MUHAISNAH,"MASCO HYPERMARKET BUILDING, 27 E STREET. MUHAISNAH-4, POST BOX:294880",04-2237770,,
NEW AL SHAIMAA PHARMACY,DXB,PHARMACY,AL NAHDA,MOZNA BUILDING;NEAR AL NAHDA METRO,04-2616286,,
LIWAN PHARMACY LLC,DXB,PHARMACY,LIWAN,"LIWAN, DUBAI,",04-5809651,,
AL NEEM PHARMACY L.L.C BRANCH(AL NEEM GROUP),DXB,PHARMACY,JAFZA,"COMMERCIAL CENTER, SHOPE NO:116, JAFZA SOUTH",04-8809667,,
AL NEEM PHARMACY L.L.C JAFZA (W)BRANCH(AL NEEM GROUP),DXB,PHARMACY,JAFZA,"NESTO HYPERMARKET BUILDING, NEAR NEW WEST ACCOMMODATION, JAFZA,",04-8876650,,
AL NEEM PHARMACY L.L.C (AL NEEM GROUP),DXB,PHARMACY,WARSEN 1,"CBD20, INTERNATIONAL CITY, WARSEN 1,",04-3697130,,
ALMURJAN PHARMACY LLC,DXB,PHARMACY,AL QOUZ 3,"SHOP NO:21, EIFFEL GARDENS 4, AL WAHA STREET AL QUOZ 3, DUBAI",04-2388195,,
AL BARSHA AL NOOR POLYCLINIC PHARMACY,DXB,PHARMACY,AL BARSHA 1,"ELITE BUSINESS CENTRE, INFRONT OF LULU CENTRE, AL BARSHA 1",04-2718762,,
HEALTHHUBPHARMACY BR.AL FUTTAIM HEALTHCARE-MUTEENA,DXB,PHARMACY,AL MUTEENA,"AL MUTEENA STREET 58, AL MUTEENA 1058 , GF",04-5967366,,
HEALTHHUBPHARMACY KARAMA,DXB,PHARMACY,KARAMA,"AL KIFAF MANSION BUILDING , STREET 11,NEXT TO AL IBRAHIMI RESUATURANT ,KARAMA",04-2186276,,
HEALTHHUBPHARMACY BR.AL FUTTAIM HEALTHCARE AL NAHDA 2,DXB,PHARMACY,KARAMA,"ESSA SALEH AL GURG ,GROUND FLOOR AMMAN STREET, AL NAHDA -2",04-5967358,,
ADVANCED CARE PHARMACY LLC-AL QUOZ-(ADVANCED GROUP),DXB,PHARMACY,AL QUOZ,"AL QUOZ,DUBAI,UAE",04-3307120,,
ADVANCED CARE PLUS PHARMACY LLC-JABEL ALI-(ADVANCED GROUP),DXB,PHARMACY,JEBEL ALI,"JABEL ALI,DUBAI,UAE",04-8829700,,
ADVANCED STAR PHARMACY LLC-DIP-(ADVANCED GROUP),DXB,PHARMACY,DIP,"DIP,DUBAI,UAE",04-8851154,,
NEW ADVANCED CARE PHARMACY LLC (ADVANCE CARE GROUP),DXB,PHARMACY,INDUSTRIAL CITY,"SOUQ NO :4, SHOP NUMBER : 3, SEIHSHOWEB 4, LABOUR CITY 2, DUBAI INDUSTRIAL CITY, DUBAI - UAE",04-3807807,,
NOVA ADVANCED CARE PHARMACY LLC,DXB,PHARMACY,QUSAIS,"SHOP NO.73, GROUND FLOOR, WORLD TRADE CENTER, THE SOUKOPPO: SOUAD JWELLERY",04-2638227,,
JEBAL ALI ADVANCED CARE PHARMACY LLC,DXB,PHARMACY,JEBAL ALI,"CROWN MALL, GROUND FLOOR, SHOP NO 26 JEBAL ALI INDUSTRIAL AREA 1",04-5693777,,
