Index,match_method,zavis_id,zavis_name,zavis_url,zavis_city,zavis_category,zavis_address,zavis_phone,zavis_lat,zavis_lon,zavis_email,zavis_maps_url
1904,,,,,,,,,,,,
1905,phone,aster-pharmacy-112-brof-aster-pharmacies-group-llc-dubai,Aster Pharmacy 112 Brof Aster Pharmacies Group,https://www.zavis.ai/directory/dubai/pharmacy/aster-pharmacy-112-brof-aster-pharmacies-group-llc-dubai,Dubai,pharmacy,Rolla Street - Bur Dubai - Al Raffa - Dubai - United Arab Emirates,+971 4 325 2920,25.2570623,55.2925772,,"https://www.google.com/maps?q=25.2570623,55.2925772"
1906,phone,aster-pharmacy111-br-of-aster-pharmacies-group-llc-dubai,Aster Pharmacy111,https://www.zavis.ai/directory/dubai/pharmacy/aster-pharmacy111-br-of-aster-pharmacies-group-llc-dubai,Dubai,pharmacy,Plaza Building - Shop no. 6 - 6th St - Muhaisanah Fourth - Muhaisnah - Dubai - United Arab Emirates,+971 4 259 3195,25.2823357,55.4038292,,"https://www.google.com/maps?q=25.2823357,55.4038292"
1907,,,,,,,,,,,,
1908,,,,,,,,,,,,
1909,phone,rashid-pharmacy-br-of-aster-pharmacies-group-llc-dubai,Rashid Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/rashid-pharmacy-br-of-aster-pharmacies-group-llc-dubai,Dubai,pharmacy,"Abdulla Abdul Aziz, Al Rigga Street, AL RIGGA, Dubai",+971 4 221 1739,25.2643478,55.3219476,,"https://www.google.com/maps?q=25.2643478,55.3219476"
1910,,,,,,,,,,,,
1911,,,,,,,,,,,,
1912,,,,,,,,,,,,
1913,,,,,,,,,,,,
1914,phone,med-save-pharmacy-br-of-aster-pharmacies-group-l-l-c-dubai,Med Save Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/med-save-pharmacy-br-of-aster-pharmacies-group-l-l-c-dubai,Dubai,pharmacy,"Riyad Ibrahim Yaseen, 47 Street 57, Mirdif, Dubai",+971 4 284 7600,25.2214788,55.4340334,,"https://www.google.com/maps?q=25.2214788,55.4340334"
1915,,,,,,,,,,,,
1916,,,,,,,,,,,,
1917,,,,,,,,,,,,
1918,phone,al-juma-pharmacy-br-of-aster-pharmacies-group-llc-dubai,Al Juma Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/al-juma-pharmacy-br-of-aster-pharmacies-group-llc-dubai,Dubai,pharmacy,"1128 Sherouq Build., 20b Street 44, Al Karama, Dubai",+971 4 334 8981,25.2418122,55.3053794,,"https://www.google.com/maps?q=25.2418122,55.3053794"
1919,,,,,,,,,,,,
1920,,,,,,,,,,,,
1921,phone,aster-pharmacy-5-br-of-aster-pharmacies-group-llc-dubai,Aster Pharmacy 5,https://www.zavis.ai/directory/dubai/pharmacy/aster-pharmacy-5-br-of-aster-pharmacies-group-llc-dubai,Dubai,pharmacy,CBD 29 - Warsan First - Dubai International City - Dubai - United Arab Emirates,+971 4 447 3169,25.1686053,55.4095027,,"https://www.google.com/maps?q=25.1686053,55.4095027"
1922,,,,,,,,,,,,
1923,,,,,,,,,,,,
1924,phone,al-fardoos-pharmacy-br-of-aster-al-shafar-pharmacies-group-llc-dubai,Al Fardoos Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/al-fardoos-pharmacy-br-of-aster-al-shafar-pharmacies-group-llc-dubai,Dubai,pharmacy,"Building No. Q 04, France Cluster, warsan1 France cluster , WARSAN FIRST, Dubai",+971 4 441 0590,25.1601561,55.4011668,,"https://www.google.com/maps?q=25.1601561,55.4011668"
1925,,,,,,,,,,,,
1926,,,,,,,,,,,,
1927,phone,al-aweer-society-pharmacy-br-of-al-shafar-group-dubai,Al Aweer Society Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/al-aweer-society-pharmacy-br-of-al-shafar-group-dubai,Dubai,pharmacy,"Union Co Operative Society-Al Aweer Branch, . , RAS AL KHOR INDUSTRIAL THIRD, Dubai",+971 4 320 1900,25.174508,55.3870749,,"https://www.google.com/maps?q=25.174508,55.3870749"
1928,,,,,,,,,,,,
1929,,,,,,,,,,,,
1930,phone,aster-cedars-clinic-dubai,Aster Cedars Clinic,https://www.zavis.ai/directory/dubai/clinics/aster-cedars-clinic-dubai,Dubai,clinics,Outside gate 2 Street 511 - ميناء جبل علي - منطقة جبل علي الحرة - دبي - United Arab Emirates,+971 4 881 4000,25.0155343,55.0864389,,"https://www.google.com/maps?q=25.0155343,55.0864389"
1931,,,,,,,,,,,,
1932,,,,,,,,,,,,
1933,,,,,,,,,,,,
1934,,,,,,,,,,,,
1935,,,,,,,,,,,,
1936,phone,alquoz-advanced-care-pharmacy-l-l-c-dubai,Alquoz Advanced Care Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/alquoz-advanced-care-pharmacy-l-l-c-dubai,Dubai,pharmacy,"GRAND CITY MALL, 25 Street 1, AL QOUZ INDUSTRIAL SECOND, Dubai",+971 4 330 7120,25.156434,55.2476639,,"https://www.google.com/maps?q=25.156434,55.2476639"
1937,,,,,,,,,,,,
1938,phone,advanced-star-pharmacy-l-l-c-dubai,Advanced Star Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/advanced-star-pharmacy-l-l-c-dubai,Dubai,pharmacy,"naseem almadina supermarket, 40 Street, DUBAI INVESTMENT PARK SECOND, Dubai",+971 4 885 1154,24.9758157,55.2013854,,"https://www.google.com/maps?q=24.9758157,55.2013854"
1939,,,,,,,,,,,,
1940,,,,,,,,,,,,
1941,,,,,,,,,,,,
1942,,,,,,,,,,,,
1943,,,,,,,,,,,,
1944,,,,,,,,,,,,
1945,phone,xie-he-medical-center-dubai,Xie He Medical Center,https://www.zavis.ai/directory/dubai/clinics/xie-he-medical-center-dubai,Dubai,clinics,A12 Building - ورسان الأولى - China Cluster - دبي - United Arab Emirates,+971 4 423 3055,25.1714582,55.4142799,,"https://www.google.com/maps?q=25.1714582,55.4142799"
1946,phone,vida-pharamcy-llc-dubai,Vida Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/vida-pharamcy-llc-dubai,Dubai,pharmacy,"Al Rais Shopping Centre, 26 Street 28, AL RAFFA, Dubai",+971 52 534 1543,25.2569012,55.2941624,,"https://www.google.com/maps?q=25.2569012,55.2941624"
1947,name,llh-medical-center-llc-pharmacy-branch-dubai,Llh Medical Center LLC Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/llh-medical-center-llc-pharmacy-branch-dubai,Dubai,pharmacy,"Roof Floor, The Town mall - Unit number : Shop 1 - Dubai Investment Park - 2 - Dubai - United Arab Emirates",+971 800 55,,,,
1948,name,noom-pharmacy-l-l-c-dubai,Noom Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/noom-pharmacy-l-l-c-dubai,Dubai,pharmacy,"TALAL PLAZA HYPERMARKET, Dubai Industrial City, SAIH SHUAIB 4, Dubai",+971 55 556 6183,24.8369231,55.0963179,,"https://www.google.com/maps?q=24.8369231,55.0963179"
1949,,,,,,,,,,,,
1950,phone,bloom-plus-pharmacy-l-l-c-dubai,Bloom Plus Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/bloom-plus-pharmacy-l-l-c-dubai,Dubai,pharmacy,"FRANCE CLUSTER R-23, SHOP NO.-19 - ورسان الأولى - مدينة دبي العالمية - دبي - United Arab Emirates",+971 4 529 7272,25.1630857,55.3978976,,"https://www.google.com/maps?q=25.1630857,55.3978976"
1951,phone,aster-pharmacy-186-br-of-aster-pharmacies-group-l-l-c-dubai,Aster Pharmacy 186,https://www.zavis.ai/directory/dubai/pharmacy/aster-pharmacy-186-br-of-aster-pharmacies-group-l-l-c-dubai,Dubai,pharmacy,"Medcare Medical Centre, Seven Palm Hotel & Apartments - Palm Jumeirah - Dubai - United Arab Emirates",+971 4 268 8710,25.11219,55.1386374,,"https://www.google.com/maps?q=25.11219,55.1386374"
1952,,,,,,,,,,,,
1953,,,,,,,,,,,,
1954,,,,,,,,,,,,
1955,,,,,,,,,,,,
1956,name,al-hana-pharmacy-l-l-c-dubai,AL Hana Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/al-hana-pharmacy-l-l-c-dubai,Dubai,pharmacy,"Al Hanaa Center, Sheikh Sabah Al Ahmad Al Jaber Al Sabah Street 217, AL JAFLIYA, Dubai",+971 4 324 4034,25.2372478,55.2798989,,"https://www.google.com/maps?q=25.2372478,55.2798989"
1957,,,,,,,,,,,,
1958,phone,grand-dr-ismail-polyclinic-l-l-c-pharmacy-dubai,Grand DR Ismail Polyclinic L.L.C Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/grand-dr-ismail-polyclinic-l-l-c-pharmacy-dubai,Dubai,pharmacy,"JSCOM Grand Residence Building, Near Canadian Specialist Hospital Hor Al Anz East, Abu Hail, Dubai, UAE - هور العنز شرق - ديرة - دبي - United Arab Emirates",+971 4 370 6200,25.276581,55.3491513,,"https://www.google.com/maps?q=25.276581,55.3491513"
1959,,,,,,,,,,,,
1960,,,,,,,,,,,,
1961,name,steps-pharmacy-l-l-c-dubai,Steps Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/steps-pharmacy-l-l-c-dubai,Dubai,pharmacy,"ABDULLA AL SHARHAN, A7 street, AL NAHDA SECOND, Dubai",+971 58 591 2261,25.2912818,55.369827,,"https://www.google.com/maps?q=25.2912818,55.369827"
1962,name,afridi-pharmacy-llc-dubai,Afridi Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/afridi-pharmacy-llc-dubai,Dubai,pharmacy,"MUHAISANAH SECOND, Dubai",+971 52 434 5298,,,,
1963,phone,wecare-e-r-x-pharmacy-llc-dubai,Wecare E R X Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/wecare-e-r-x-pharmacy-llc-dubai,Dubai,pharmacy,Khalid Bin Al Waleed Rd - behind ansar gallery - Al Karama - Dubai - United Arab Emirates,+971 4 880 4179,25.2515844,55.309362,,"https://www.google.com/maps?q=25.2515844,55.309362"
1964,,,,,,,,,,,,
1965,,,,,,,,,,,,
1966,name,royal-phoenix-clinic-l-l-c-dubai,Royal Phoenix Clinic,https://www.zavis.ai/directory/dubai/clinics/royal-phoenix-clinic-l-l-c-dubai,Dubai,clinics,"Wasl retail center - 1 st floor, Al Rayhan Street, AL QUSAIS INDUSTRIAL FIFTH, Dubai",+971 50 218 6698,25.2887767,55.4128214,,"https://www.google.com/maps?q=25.2887767,55.4128214"
1967,name,royal-phoenix-clinic-l-l-c-pharmacy-dubai,Royal Phoenix Clinic L.L.C- Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/royal-phoenix-clinic-l-l-c-pharmacy-dubai,Dubai,pharmacy,"AL QUSAIS INDUSTRIAL THIRD, Dubai",+971 50 218 6698,,,,
1968,,,,,,,,,,,,
1969,name,al-mulayim-pharmacy-l-l-c-dubai,AL Mulayim Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/al-mulayim-pharmacy-l-l-c-dubai,Dubai,pharmacy,"MUHAISANAH SECOND, Dubai",+971 4 324 9218,,,,
1970,phone,aster-pharmacy-171-br-of-aster-pharmacies-group-l-l-c-dubai,Aster Pharmacy 171,https://www.zavis.ai/directory/dubai/pharmacy/aster-pharmacy-171-br-of-aster-pharmacies-group-l-l-c-dubai,Dubai,pharmacy,DIP 598-1190 - Shop No B6 - Ring St - Dubai Investment Park First - Green Community Village - Dubai - United Arab Emirates,+971 4 251 6452,24.9986858,55.1716574,,"https://www.google.com/maps?q=24.9986858,55.1716574"
1971,,,,,,,,,,,,
1972,,,,,,,,,,,,
1973,name,marhaba-pharmacy-llc-dubai,Marhaba Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/marhaba-pharmacy-llc-dubai,Dubai,pharmacy,SUNSHINE BUILDING-2 - SHOP NO -4 - Omar Bin Al Khattab St - Naif - Deira - Dubai - United Arab Emirates,+971 50 515 8975,25.2704536,55.3159684,,"https://www.google.com/maps?q=25.2704536,55.3159684"
1974,,,,,,,,,,,,
1975,,,,,,,,,,,,
1976,,,,,,,,,,,,
1977,,,,,,,,,,,,
1978,,,,,,,,,,,,
1979,name,duraiya-kamal-medical-clinic-pharmacy-dubai,Duraiya Kamal Medical Clinic- Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/duraiya-kamal-medical-clinic-pharmacy-dubai,Dubai,pharmacy,First Floor Next to Habib Bank AG Zurich Baniyas Square - Al Maktoum Rd - Al Rigga - Dubai - United Arab Emirates,+971 4 223 8612,25.2679937,55.3051516,,"https://www.google.com/maps?q=25.2679937,55.3051516"
1980,name,innovation-family-pharmacy-l-l-c-dubai,Innovation Family Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/innovation-family-pharmacy-l-l-c-dubai,Dubai,pharmacy,Summer 2 - Kahraba N W - Al Barsha South Fourth - JVC - Dubai - United Arab Emirates,+971 4 423 3733,25.1669052,55.213322,,"https://www.google.com/maps?q=25.1669052,55.213322"
1981,,,,,,,,,,,,
1982,name,health-first-pharmacy-11-dubai,Health First Pharmacy 11,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-11-dubai,Dubai,pharmacy,Dubai,+971 4 325 3056,,,,
1983,name,health-first-pharmacy-2-br-of-health-first-invest-dubai,Health First Pharmacy 2,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-2-br-of-health-first-invest-dubai,Dubai,pharmacy,"Aswaaq Nad Al Shiba, aswaaqn nad al hiba, Nad Al Sheba, Dubai",+971 4 325 3056,25.2604942,55.3219361,,"https://www.google.com/maps?q=25.2604942,55.3219361"
1984,phone,health-first-pharmacy-23-dubai,Health First Pharmacy 23,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-23-dubai,Dubai,pharmacy,"Hamarain Centre, Abu Baker Al Siddique Road, AL MURQABAT, Dubai",+971 4 269 3618,25.2674401,55.3304063,,"https://www.google.com/maps?q=25.2674401,55.3304063"
1985,,,,,,,,,,,,
1986,,,,,,,,,,,,
1987,phone,health-first-pharmacy-27-br-dubai,Health First Pharmacy 27,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-27-br-dubai,Dubai,pharmacy,"The Crescent B, near city center meisem , AL HEBIAH FIRST, Dubai",+971 4 425 3020,25.0335247,55.2021492,,"https://www.google.com/maps?q=25.0335247,55.2021492"
1988,phone,health-first-pharmacy-3-dubai,Health First Pharmacy 3,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-3-dubai,Dubai,pharmacy,"SATWA, Al Hudaiba Street 29, AL BADA, Dubai",+971 4 546 4618,25.2298308,55.272998,,"https://www.google.com/maps?q=25.2298308,55.272998"
1989,name,health-first-pharmacy-30-dubai,Health First Pharmacy 30,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-30-dubai,Dubai,pharmacy,"COMMUNITY RECREATION AND LEISURE FACILITY, Lehbab Rd 200e, Marmoum - 1, Dubai",+971 4 326 4988,24.9978441,55.3833255,,"https://www.google.com/maps?q=24.9978441,55.3833255"
1990,name,health-first-pharmacy-33-dubai,Health First Pharmacy 33,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-33-dubai,Dubai,pharmacy,"منطقة إم سقيم الثالثة . منتجع جميرا بيتش - ش.ذ.م.م., Jumeirah Street 852, UM SUQAIM THIRD, Dubai",+971 4 458 7004,25.1408958,55.1913295,,"https://www.google.com/maps?q=25.1408958,55.1913295"
1991,name,health-first-pharmacy-34-dubai,Health First Pharmacy 34,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-34-dubai,Dubai,pharmacy,"Ibrahim Bin Abdulrahim Qassem, Mankhool Street 37–45, BUR DUBAI, Dubai",+971 4 325 3056,25.2607215,55.2993307,,"https://www.google.com/maps?q=25.2607215,55.2993307"
1992,phone,health-first-pharmacy-37-dubai,Health First Pharmacy 37,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-37-dubai,Dubai,pharmacy,"Mediterranean, sport city, Nad Al Sheba, Dubai",+971 4 360 6023,25.0364556,55.222312,,"https://www.google.com/maps?q=25.0364556,55.222312"
1993,phone,health-first-pharmacy-38-dubai,Health First Pharmacy 38,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-38-dubai,Dubai,pharmacy,"Oud Metha 2, 2 Street 88, OUD METHA, Dubai",+971 4 396 0695,25.2354052,55.3070925,,"https://www.google.com/maps?q=25.2354052,55.3070925"
1994,,,,,,,,,,,,
1995,name,health-first-pharmacy-41-dubai,Health First Pharmacy 41,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-41-dubai,Dubai,pharmacy,"Uptown Mirdif Mall, 47 Street 14, Mirdif, Dubai",+971 4 325 3056,25.224447,55.4256897,,"https://www.google.com/maps?q=25.224447,55.4256897"
1996,phone,health-first-pharmacy-45-dubai,Health First Pharmacy 45,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-45-dubai,Dubai,pharmacy,"Rabwah 1 - Sheikh Mohammed Bin Ahmed Aal Maktoum, Al Seedaf Road 1, AL BARSHA FIRST, Dubai",+971 4 396 5891,25.1166857,55.2060726,,"https://www.google.com/maps?q=25.1166857,55.2060726"
1997,phone,health-first-pharmacy-48-dubai,Health First Pharmacy 48,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-48-dubai,Dubai,pharmacy,"Vanew, Jumeira Street 62, JUMEIRAH FIRST, Dubai",+971 4 343 0616,25.2313388,55.2627716,,"https://www.google.com/maps?q=25.2313388,55.2627716"
1998,,,,,,,,,,,,
1999,name,health-first-pharmacy-52-dubai,Health First Pharmacy 52,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-52-dubai,Dubai,pharmacy,"White Crown, Sheikh Zayed Road, TRADE CENTER FIRST, Dubai",+971 4 325 3056,25.2228631,55.282369,,"https://www.google.com/maps?q=25.2228631,55.282369"
2000,name,health-first-pharmacy-55-dubai,Health First Pharmacy 55,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-55-dubai,Dubai,pharmacy,"Ibn Sina 27B, Dubai Healthcare City St 27b, Dubai Healthcare City, Dubai",+971 56 992 2757,25.2317443,55.3265655,,"https://www.google.com/maps?q=25.2317443,55.3265655"
2001,name,health-first-pharmacy-57-br-of-health-first-investment-llc-dubai,Health First Pharmacy 57,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-57-br-of-health-first-investment-llc-dubai,Dubai,pharmacy,"sheraton hotel, Sheraton hotel near swimming pool entrance , Dubai Marina and Jumeira Beach, Dubai",+971 4 701 6000,25.0732119,55.1283164,,"https://www.google.com/maps?q=25.0732119,55.1283164"
2002,name,health-first-pharmacy-58-br-of-health-first-investment-llc-dubai,Health First Pharmacy 58,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-58-br-of-health-first-investment-llc-dubai,Dubai,pharmacy,"MIRDIF AVENUE, 78 Street, Mirdif, Dubai",+971 4 701 6000,25.2232058,55.4410147,,"https://www.google.com/maps?q=25.2232058,55.4410147"
2003,name,health-first-pharmacy-60-br-of-health-first-investment-llc-dubai,Health First Pharmacy 60,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-60-br-of-health-first-investment-llc-dubai,Dubai,pharmacy,"EMIRATES HEADQUARTERS, 56 Street 36, Al Garhoud, Dubai",+971 4 701 6000,25.2413932,55.3637607,,"https://www.google.com/maps?q=25.2413932,55.3637607"
2004,name,health-first-pharmacy-61-br-of-health-first-investment-llc-dubai,Health First Pharmacy 61,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-61-br-of-health-first-investment-llc-dubai,Dubai,pharmacy,"VIRIDIS PODIUM, viridis podium , AL YUFRAH 2, Dubai",+971 54 793 2584,24.9847875,55.3944073,,"https://www.google.com/maps?q=24.9847875,55.3944073"
2005,name,health-first-pharmacy-64-br-of-health-first-investment-l-l-c-dubai,Health First Pharmacy 64,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-64-br-of-health-first-investment-l-l-c-dubai,Dubai,pharmacy,"EMIRATES CO OPERATIVE SOCIETY, 54th Street 37, Al Garhoud, Dubai",+971 50 229 0125,25.2416269,55.3597017,,"https://www.google.com/maps?q=25.2416269,55.3597017"
2006,name,health-first-pharmacy-9-dubai,Health First Pharmacy 9,https://www.zavis.ai/directory/dubai/pharmacy/health-first-pharmacy-9-dubai,Dubai,pharmacy,"Summer 2, Qmasha Street, Barsha Suoth - 4, Dubai",+971 4 423 3733,,,,
2007,phone,deans-life-pharmacy-l-l-c-dubai,Deans Life Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/deans-life-pharmacy-l-l-c-dubai,Dubai,pharmacy,"AL QOUZ FOURTH, Dubai",+971 4 234 5897,25.1509262,55.2505189,,"https://www.google.com/maps?q=25.1509262,55.2505189"
2008,name,nexa-pharmacy-llc-dubai,Nexa Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/nexa-pharmacy-llc-dubai,Dubai,pharmacy,"WARSAN FIRST, Dubai",+971 56 803 9174,25.1737013,55.4048626,,"https://www.google.com/maps?q=25.1737013,55.4048626"
2009,phone,ali-medical-center-dubai,Ali Medical Center,https://www.zavis.ai/directory/dubai/clinics/ali-medical-center-dubai,Dubai,clinics,"181 Sh.Hasher, Naif, Naif, Dubai",+971 4 224 6566,25.2747,55.3102,,"https://www.google.com/maps?q=25.2747,55.3102"
2010,,,,,,,,,,,,
2011,,,,,,,,,,,,
2012,,,,,,,,,,,,
2013,,,,,,,,,,,,
2014,,,,,,,,,,,,
2015,name,lulu-barsha-pharmacy-l-l-c-dubai,Lulu Barsha Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/lulu-barsha-pharmacy-l-l-c-dubai,Dubai,pharmacy,1 Umm Suqeim St - Al Barsha First - Al Barsha - Dubai - United Arab Emirates,+971 4 341 8888,25.1166551,55.2073819,,"https://www.google.com/maps?q=25.1166551,55.2073819"
2016,,,,,,,,,,,,
2017,name,lulu-karama-pharmacy-dubai,Lulu Karama Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/lulu-karama-pharmacy-dubai,Dubai,pharmacy,67QX+CRV Park - Sheikh Rashid Rd - opposite Zaabeel - Al Karama - Dubai - United Arab Emirates,+971 4 334 6333,25.2380859,55.2994224,,"https://www.google.com/maps?q=25.2380859,55.2994224"
2018,name,pmc-pharmacy-l-l-c-dubai,PMC Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/pmc-pharmacy-l-l-c-dubai,Dubai,pharmacy,"Pakistan Association Dubai, 11b Street 13/4, OUD METHA, Dubai",+971 4 230 5000,25.2392998,55.3153983,,"https://www.google.com/maps?q=25.2392998,55.3153983"
2019,,,,,,,,,,,,
2020,,,,,,,,,,,,
2021,,,,,,,,,,,,
2022,,,,,,,,,,,,
2023,,,,,,,,,,,,
2024,,,,,,,,,,,,
2025,,,,,,,,,,,,
2026,name,international-modern-hospital-pharmacy-dubai,International Modern Hospital Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/international-modern-hospital-pharmacy-dubai,Dubai,pharmacy,Port Rashid Road Al Mankhool Area - Al Raffa - Dubai - United Arab Emirates,+971 4 406 3000,25.2484222,55.2830245,,"https://www.google.com/maps?q=25.2484222,55.2830245"
2027,name,mumtaz-al-noor-express-pharmacy-l-l-c-dubai,Mumtaz AL Noor Express Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/mumtaz-al-noor-express-pharmacy-l-l-c-dubai,Dubai,pharmacy,30 6th St - Al Baraha - Deira - Dubai - United Arab Emirates,+971 56 199 2959,25.2805276,55.3149549,,"https://www.google.com/maps?q=25.2805276,55.3149549"
2028,name,star-falcon-pharmacy-l-l-c-dubai,Star Falcon Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/star-falcon-pharmacy-l-l-c-dubai,Dubai,pharmacy,"GHEYATH BUILDING, Beirut Street 101/2, AL QUSAIS INDUSTRIAL FOURTH, Dubai",+971 56 175 9678,25.2928389,55.4048582,,"https://www.google.com/maps?q=25.2928389,55.4048582"
2029,phone,city-relief-pharmacy-llc-dubai,City Relief Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/city-relief-pharmacy-llc-dubai,Dubai,pharmacy,Ali medical center building - 224 Naif Rd - nr. Khalid Mosque - Naif - Deira - Dubai - United Arab Emirates,+971 4 224 2951,25.2749351,55.3102571,,"https://www.google.com/maps?q=25.2749351,55.3102571"
2030,,,,,,,,,,,,
2031,,,,,,,,,,,,
2032,,,,,,,,,,,,
2033,phone,aster-pharmacy-210-optics-br-of-aster-pharmacies-group-l-l-c-dubai,Aster Pharmacy 210 Optics,https://www.zavis.ai/directory/dubai/ophthalmology/aster-pharmacy-210-optics-br-of-aster-pharmacies-group-l-l-c-dubai,Dubai,ophthalmology,ART Parkview - Shop No. 1 - Al Barsha South Third - Al Barsha South - Dubai - United Arab Emirates,+971 4 881 6085,25.0623286,55.2371727,,"https://www.google.com/maps?q=25.0623286,55.2371727"
2034,phone,aster-pharmacy-212-br-of-aster-pharmacies-group-l-l-c-dubai,Aster Pharmacy 212,https://www.zavis.ai/directory/dubai/pharmacy/aster-pharmacy-212-br-of-aster-pharmacies-group-l-l-c-dubai,Dubai,pharmacy,Morjana Plaza - near Big Mosque - Al Satwa - Dubai - United Arab Emirates,+971 4 585 3391,25.2230785,55.2777429,,"https://www.google.com/maps?q=25.2230785,55.2777429"
2035,name,care-7-pharmacy-l-l-c-dubai,Care 7 Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/care-7-pharmacy-l-l-c-dubai,Dubai,pharmacy,CBD-D02 Building - Warsan First - Dubai International City - Dubai - United Arab Emirates,+971 4 552 1433,25.1650975,55.4048867,,"https://www.google.com/maps?q=25.1650975,55.4048867"
2036,,,,,,,,,,,,
2037,,,,,,,,,,,,
2038,phone,aster-pharmacy-207-br-of-aster-pharmacies-group-l-l-c-dubai,Aster Pharmacy 207,https://www.zavis.ai/directory/dubai/pharmacy/aster-pharmacy-207-br-of-aster-pharmacies-group-l-l-c-dubai,Dubai,pharmacy,Lilac Residence - Shop No SH-A1 - Al Jadaf - Dubai - United Arab Emirates,+971 4 396 8831,25.2161309,55.3223534,,"https://www.google.com/maps?q=25.2161309,55.3223534"
2039,phone,aster-pharmacy-207-br-of-aster-pharmacies-group-l-l-c-dubai,Aster Pharmacy 207,https://www.zavis.ai/directory/dubai/pharmacy/aster-pharmacy-207-br-of-aster-pharmacies-group-l-l-c-dubai,Dubai,pharmacy,Lilac Residence - Shop No SH-A1 - Al Jadaf - Dubai - United Arab Emirates,+971 4 396 8831,25.2161309,55.3223534,,"https://www.google.com/maps?q=25.2161309,55.3223534"
2040,phone,first-shield-pharmacy-llc-dubai,First Shield Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/first-shield-pharmacy-llc-dubai,Dubai,pharmacy,Union Coop - 1st floor - Al Twar - Dubai - United Arab Emirates,+971 58 560 3366,25.2705557,55.3713829,,"https://www.google.com/maps?q=25.2705557,55.3713829"
2041,,,,,,,,,,,,
2042,name,moopans-pharmacy-l-l-c-dubai,Moopans Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/moopans-pharmacy-l-l-c-dubai,Dubai,pharmacy,Moopans Mall - Al Wasl Village - Al Qusais Ind. Fifth - Dubai - United Arab Emirates,+971 56 511 4115,25.2892849,55.4099784,,"https://www.google.com/maps?q=25.2892849,55.4099784"
2043,,,,,,,,,,,,
2044,name,rukn-al-mamzar-pharmacy-llc-dubai,Rukn AL Mamzar Pharmacy,https://www.zavis.ai/directory/dubai/pharmacy/rukn-al-mamzar-pharmacy-llc-dubai,Dubai,pharmacy,Dubai,+971 50 598 6430,25.2953494,55.3347345,,"https://www.google.com/maps?q=25.2953494,55.3347345"
